# Except the first column, a single column contains the mean daily discharge timeseries for a single basin and the column name holds the basin ID.
# Unit for discharge values is m^3.
2012-07-07,271184.59375,3667.484131,341088.71875,118359.539063,2417.89209,25588.5,679129.9375
2012-07-08,351699.0625,9251.137695,435409.59375,193652.75,6305.756836,55187.382813,944129.8125
2012-07-09,354594.8125,6956.217285,374354.34375,165137.359375,4209.390137,60120.75,786330.875
2012-07-10,359618.28125,5402.310547,432873.59375,196921.921875,10945.100586,59874.300781,957858.4375
2012-07-11,429378,5051.831543,460111.75,218302.578125,14916.370117,71635.351563,1195369.375
2012-07-12,476123.03125,6612.601563,486902.40625,187558.296875,18895.320313,79022.398438,1149159.625
2012-07-13,557587.375,13826.449219,601843.375,260137.671875,25668.689453,101766.453125,1431269.5
2012-07-14,651727.8125,19553.710938,757541.4375,315277.5,35931.742188,122496.148438,1671317.625
2012-07-15,755788.0625,23260.037109,972934.9375,415329.71875,42452.136719,147674.40625,2181649.75
2012-07-16,755759.9375,21611.371094,985122.625,364834.09375,35675.097656,146239.171875,1812668.625
2012-07-17,1278161,40045.226563,2063041.75,724751.75,57472.449219,282344.40625,3593426
2012-07-18,1198632,33762.875,2646492.5,571738.9375,49686.933594,210709.5,3855882
2012-07-19,882772.5625,20011.634766,2408530.5,344647.21875,33610.777344,132092.25,3292949
2012-07-20,677860.6875,14770.386719,1728294.375,233950.203125,22830.746094,93222.898438,2662177.5
2012-07-21,585059.5,11436.708008,1195093.875,181947.4375,17971.105469,67615.953125,1880431.375
2012-07-22,529762.4375,9161.924805,836412.4375,151155.375,14312.644531,53695.847656,1390472.5
2012-07-23,490455.6875,7626.089355,735345.625,135335.875,11689.126953,44709.449219,1275311.125
2012-07-24,490554.5625,6715.509277,589661.0625,133631.828125,9449.642578,39006,1138229.375
2012-07-25,473774.40625,6086.26709,510241.09375,133631.828125,7599.65625,34912.902344,1000920.8125
2012-07-26,453004.03125,5379.239746,505783.53125,130687.882813,6007.624023,31128.150391,936336.4375
2012-07-27,449104.03125,23311.707031,563057,132418.203125,4847.102539,28134.900391,966545.25
2012-07-28,531673.6875,22931.203125,1025779.75,214944.578125,5554.446777,29169.150391,1741996.375
2012-07-29,495033.3125,14993.94043,947956.4375,143133.453125,4417.34082,25805.699219,1454357
2012-07-30,458216.6875,11446.24707,800367.4375,150436.375,4640.001953,26433.599609,1339551.875
2012-07-31,414038.96875,8096.174316,635934.1875,120156.0625,3885.211182,23319.150391,1064498.5
2012-08-01,389359.8125,6931.289063,533897.6875,119929.164063,3452.844238,21221.412109,861396.3125
2012-08-02,369014.40625,5937.30957,491896.0625,126364.835938,3067.506592,19872.25,755529.875
2012-08-03,357535.375,5136.835938,459976,127197.117188,2751.065918,19338.207031,748992.0625
2012-08-04,359987.59375,4630.037109,425531,145832.390625,3064.164307,21121.050781,683562.0625
2012-08-05,356549.90625,5911.681152,431003.9375,169738.5,2997.51001,20980.644531,676654.5
2012-08-06,380257.09375,11502.386719,493918.3125,147649.203125,3208.053711,23116.125,827324.8125
2012-08-07,360306.96875,7267.536133,404357.5,122903.03125,2569.811523,19539.224609,694150.0625
2012-08-08,356234.96875,6510.866699,430198.34375,124186.773438,2413.233398,17850,617864.0625
2012-08-09,334840.75,5930.349121,415316.6875,131512.09375,2368.083984,16611.164063,649262.8125
2012-08-10,319527.21875,5291.362305,374019.3125,126364.835938,2308.113037,14675.400391,585057.875
2012-08-11,318262.71875,4845.880859,351248.5,121260.648438,2253.304199,13280.549805,559362.875
2012-08-12,308351.84375,4618.351563,343731.84375,119263.585938,2201.981934,11817,546802.0625
2012-08-13,307324.78125,4459.006836,342150.75,119632.78125,2095.771729,11225.700195,537747.25
2012-08-14,302113.125,4344.277832,397556.78125,125994.820313,1998.338257,10972.580078,547734.5
2012-08-15,313211.25,4182.808594,418557.3125,130981.8125,1970.181885,10412.617188,662259.9375
2012-08-16,327930.34375,4085.077393,515314.09375,158673.78125,2116.688965,21043.5,763392.5
2012-08-17,314216.3125,4012.84082,454739.90625,123929.789063,1979.431641,13201.15625,644366.8125
2012-08-18,304592.90625,3916.171387,419646.46875,129619.648438,1913.90979,10708.129883,605646.3125
2012-08-19,296536.0625,3672.904785,355986.0625,132041.984375,1904.381226,9939.087891,522380.4375
2012-08-20,295488,3318.096436,403947.25,130679.414063,1872.970459,9970.945313,571372.1875
2012-08-21,295488,3002.593262,446552.1875,133631.828125,1826.23938,9789.592773,631138.4375
2012-08-22,295488,2208.829102,445251.15625,131813.109375,1813.916382,9564.382813,633462.25
2012-08-23,287775.6875,1310.319092,421628.78125,132117.671875,1757.555542,9028.577148,595092.5
2012-08-24,265475.15625,1011.113525,460965.0625,159672.875,2034.77124,12547.950195,643676.6875
2012-08-25,274022.46875,4906.69873,492743.59375,157628.734375,2061.162109,14675.220703,863562.5
2012-08-26,313154.6875,3694.572998,540179.875,136499.734375,2601.197998,23954.857422,970471.125
2012-08-27,319992.40625,5182.671875,465921.625,166121.703125,2255.14209,27006.900391,1008188.1875
2012-08-28,287107.65625,3254.046631,431097.90625,129240.960938,1996.081543,19262.699219,658333.875
2012-08-29,280314.4375,2641.056885,414341.90625,128332.585938,1877.24585,15997.202148,628656.75
2012-08-30,277512.34375,2450.844482,396796.53125,129922.4375,1847.438721,14173.349609,597055.875
2012-08-31,281895.125,3209.825195,455760.4375,133679.671875,1977.527344,16065.527344,699824.8125
2012-09-01,289638.90625,3785.946777,445156.9375,132950.734375,2077.168945,16478.482422,863994.4375
2012-09-02,278310.15625,2891.053955,410328.28125,112334,1926.996338,12867.712891,608873.375
2012-09-03,273122.5625,2631.087158,401553.71875,117763.578125,1878.730957,12267.337891,597040.25
2012-09-04,268813.96875,2122.194092,376414.75,127651.304688,1770.669189,11954.101563,575133.75
2012-09-05,261250.78125,2069.468018,357959.6875,126364.835938,1758.260742,11529.299805,555546.4375
2012-09-06,261619.203125,1937.265137,338276.96875,126364.835938,1727.46582,10967.400391,521621.1875
2012-09-07,261562.734375,1875.104248,323182.3125,126364.835938,1713.085449,10212.75,510228.21875
2012-09-08,261619.203125,2060.735107,340180.4375,126516.039063,1748.911377,9267.150391,511306.5
2012-09-09,256956.890625,1778.310791,336336.375,131966.28125,1690.873169,8083.649902,493576.71875
2012-09-10,250776.015625,1711.709839,360514.90625,129468.25,1675.281372,7543.899902,526927.6875
2012-09-11,250832.484375,2896.031738,547029.75,146704.515625,1912.211426,8534.161133,879482.625
2012-09-12,239745.09375,2863.046631,400375.15625,145936.484375,1923.910889,10802.212891,912696.4375
2012-09-13,233308.796875,2224.000488,340870.59375,136586,1778.509277,10493.375,576824
2012-09-14,228825.953125,1839.720825,354095.3125,127050.546875,1806.249878,9407.842773,506040.25
2012-09-15,239875.203125,1801.15625,337650.6875,131679.359375,1774.499634,9196.049805,640722.5
2012-09-16,232506.234375,1801.15625,318074,126290.539063,1677.489502,7930.913574,578136.75
2012-09-17,228873.59375,1862.586548,320346.21875,126364.835938,1646.972412,7593.660156,594613.9375
